GHS-NRO;GHM-NRO;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;CMD-COD;DCS-MCO;GHS-LIB;DATE-EFFET
7066;19M023;0;21;3899,91;0;0;166,37;;;Troubles aigus de l'adaptation et du fonctionnement psychosocial, niveau 3;01/03/2017
7067;19M024;0;27;4898,11;0;0;263,96;;;Troubles aigus de l'adaptation et du fonctionnement psychosocial, niveau 4;01/03/2017
7068;19M02T;0;0;499,61;0;0;0;;;Troubles aigus de l'adaptation et du fonctionnement psychosocial, très courte durée;01/03/2017
7069;19M061;0;13;2515,26;0;0;110,45;;;Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 1;01/03/2017
7070;19M062;0;21;3912,92;0;0;92,1;;;Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 2;01/03/2017
7071;19M063;0;27;5029,75;0;0;66,45;;;Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 3;01/03/2017
7072;19M064;8;49;6491,63;0;324,86;256,41;;;Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, niveau 4;01/03/2017
7073;19M06T;0;0;507,85;0;0;0;;;Troubles mentaux d'origine organique et retards mentaux, âge supérieur à 79 ans, très courte durée;01/03/2017
7074;19M071;0;11;1980,72;0;0;119,65;;;Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 1;01/03/2017
7075;19M072;0;22;3872,22;0;0;104,51;;;Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 2;01/03/2017
7076;19M073;0;32;5425,78;0;0;86,34;;;Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 3;01/03/2017
7077;19M074;10;60;7843,42;0;322,35;261,2;;;Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, niveau 4;01/03/2017
7078;19M07T;0;0;524,4;0;0;0;;;Troubles mentaux d'origine organique et retards mentaux, âge inférieur à 80 ans, très courte durée;01/03/2017
7079;19M101;0;11;2005,31;0;0;180,13;;;Névroses autres que les névroses dépressives, niveau 1;01/03/2017
7080;19M102;0;14;3232,88;0;0;94,23;;;Névroses autres que les névroses dépressives, niveau 2;01/03/2017
7081;19M103;0;22;3986,69;0;0;254,88;;;Névroses autres que les névroses dépressives, niveau 3;01/03/2017
7082;19M104;0;0;5268,22;0;0;0;;;Névroses autres que les névroses dépressives, niveau 4;01/03/2017
7083;19M10T;0;0;573,43;0;0;0;;;Névroses autres que les névroses dépressives, très courte durée;01/03/2017
7084;19M111;0;13;2036,95;0;0;168;;;Névroses dépressives, niveau 1;01/03/2017
7085;19M112;0;19;3170,41;0;0;158,35;;;Névroses dépressives, niveau 2;01/03/2017
7086;19M113;0;23;4196,41;0;0;114,73;;;Névroses dépressives, niveau 3;01/03/2017
7087;19M114;0;32;5228,98;0;0;246,33;;;Névroses dépressives, niveau 4;01/03/2017
7088;19M11T;0;0;487;0;0;0;;;Névroses dépressives, très courte durée;01/03/2017
7089;19M121;0;30;4852,43;0;0;115,4;;;Anorexie mentale et boulimie, niveau 1;01/03/2017
7090;19M122;0;42;6344,09;0;0;112,25;;;Anorexie mentale et boulimie, niveau 2;01/03/2017
7091;19M123;7;76;10160,68;0;848,13;250,87;;;Anorexie mentale et boulimie, niveau 3;01/03/2017
7092;19M124;0;0;10921,56;0;0;0;;;Anorexie mentale et boulimie, niveau 4;01/03/2017
7093;19M12T;0;0;451,96;0;0;0;;;Anorexie mentale et boulimie, très courte durée;01/03/2017
7094;19M131;0;16;3013,45;0;0;144,39;;;Autres troubles de la personnalité et du comportement avec réactions impulsives, niveau 1;01/03/2017
7095;19M132;0;28;4746,1;0;0;303,85;;;Autres troubles de la personnalité et du comportement avec réactions impulsives, niveau 2;01/03/2017
7096;19M133;0;34;6569,18;0;0;325,9;;;Autres troubles de la personnalité et du comportement avec réactions impulsives, niveau 3;01/03/2017
7097;19M134;0;0;9813,97;0;0;0;;;Autres troubles de la personnalité et du comportement avec réactions impulsives, niveau 4;01/03/2017
7098;19M13T;0;0;529,53;0;0;0;;;Autres troubles de la personnalité et du comportement avec réactions impulsives, très courte durée;01/03/2017
7099;19M141;0;15;2271,88;0;0;94,54;;;Troubles bipolaires et syndromes dépressifs sévères, niveau 1;01/03/2017
7100;19M142;0;27;3817,51;0;0;82,44;;;Troubles bipolaires et syndromes dépressifs sévères, niveau 2;01/03/2017
7101;19M143;0;39;5227,48;0;0;63,32;;;Troubles bipolaires et syndromes dépressifs sévères, niveau 3;01/03/2017
7102;19M144;7;61;6620,55;0;464,36;246,36;;;Troubles bipolaires et syndromes dépressifs sévères, niveau 4;01/03/2017
7103;19M14T;0;0;524,21;0;0;0;;;Troubles bipolaires et syndromes dépressifs sévères, très courte durée;01/03/2017
7104;19M151;0;14;2651,4;0;0;122,48;;;Autres psychoses, âge supérieur à 79 ans, niveau 1;01/03/2017
7105;19M152;5;31;4733,49;0;694,03;149,65;;;Autres psychoses, âge supérieur à 79 ans, niveau 2;01/03/2017
7106;19M153;7;39;5930,73;0;266,05;270,36;;;Autres psychoses, âge supérieur à 79 ans, niveau 3;01/03/2017
7107;19M154;0;0;8730,87;0;0;0;;;Autres psychoses, âge supérieur à 79 ans, niveau 4;01/03/2017
7108;19M15T;0;0;459,56;0;0;0;;;Autres psychoses, âge supérieur à 79 ans, très courte durée;01/03/2017
7109;19M161;0;9;1610,76;0;0;102,26;;;Autres psychoses, âge inférieur à 80 ans, niveau 1;01/03/2017
7110;19M162;0;18;3197,04;0;0;82,67;;;Autres psychoses, âge inférieur à 80 ans, niveau 2;01/03/2017
7111;19M163;0;36;4764,67;0;0;77,71;;;Autres psychoses, âge inférieur à 80 ans, niveau 3;01/03/2017
7112;19M164;9;52;6007,97;0;207,22;207,01;;;Autres psychoses, âge inférieur à 80 ans, niveau 4;01/03/2017
7113;19M16T;0;0;504,25;0;0;0;;;Autres psychoses, âge inférieur à 80 ans, très courte durée;01/03/2017
7114;19M171;0;0;606,36;0;0;0;;;Maladies et troubles du développement psychologiques de l'enfance, niveau 1;01/03/2017
7115;19M172;0;0;1129,75;0;0;0;;;Maladies et troubles du développement psychologiques de l'enfance, niveau 2;01/03/2017
7116;19M173;0;0;1538,55;0;0;0;;;Maladies et troubles du développement psychologiques de l'enfance, niveau 3;01/03/2017
7117;19M174;0;0;1794,87;0;0;0;;;Maladies et troubles du développement psychologiques de l'enfance, niveau 4;01/03/2017
7118;19M181;0;12;2313,59;0;0;126,12;;;Autres maladies et troubles mentaux de l'enfance, niveau 1;01/03/2017
7119;19M182;0;22;4057,44;0;0;93,94;;;Autres maladies et troubles mentaux de l'enfance, niveau 2;01/03/2017
7120;19M183;6;37;5466,52;0;469,69;247,66;;;Autres maladies et troubles mentaux de l'enfance, niveau 3;01/03/2017
7121;19M184;0;0;6828,73;0;0;0;;;Autres maladies et troubles mentaux de l'enfance, niveau 4;01/03/2017
7122;19M18T;0;0;612,36;0;0;0;;;Autres maladies et troubles mentaux de l'enfance, très courte durée;01/03/2017
7123;19M191;0;8;1592,42;0;0;104,25;;;Troubles de l'humeur, niveau 1;01/03/2017
7124;19M192;0;18;3244,28;0;0;63,62;;;Troubles de l'humeur, niveau 2;01/03/2017
7125;19M193;0;33;4198,6;0;0;195,47;;;Troubles de l'humeur, niveau 3;01/03/2017
7126;19M194;7;38;5175,93;0;325,78;276,94;;;Troubles de l'humeur, niveau 4;01/03/2017
7127;19M19T;0;0;470,14;0;0;0;;;Troubles de l'humeur, très courte durée;01/03/2017
7128;19M201;0;9;1809,91;0;0;125,99;;;Autres troubles mentaux, niveau 1;01/03/2017
7129;19M202;0;16;3337,22;0;0;105,17;;;Autres troubles mentaux, niveau 2;01/03/2017
7130;19M203;0;26;4834,76;0;0;83,94;;;Autres troubles mentaux, niveau 3;01/03/2017
7131;19M204;6;47;6597,39;0;1175,09;268,32;;;Autres troubles mentaux, niveau 4;01/03/2017
7132;19M20T;0;0;525,1;0;0;0;;;Autres troubles mentaux, très courte durée;01/03/2017
7133;19M21Z;0;0;667,82;0;0;0;;;Explorations et surveillance pour maladies et troubles mentaux;01/03/2017
7134;19M22Z;0;14;2515,27;0;0;275,75;;;Symptômes et autres recours aux soins de la CMD 19;01/03/2017
7135;19M22T;0;0;587,79;0;0;0;;;Symptômes et autres recours aux soins de la CMD 19, très courte durée;01/03/2017
7258;20Z021;4;18;2664,78;0;545,11;126,82;;;Toxicomanies non éthyliques avec dépendance, niveau 1;01/03/2017
7259;20Z022;5;27;3806,13;0;380,45;221,68;;;Toxicomanies non éthyliques avec dépendance, niveau 2;01/03/2017
7260;20Z023;6;33;5901,16;0;698,34;332,77;;;Toxicomanies non éthyliques avec dépendance, niveau 3;01/03/2017
7261;20Z024;0;0;7763,78;0;0;0;;;Toxicomanies non éthyliques avec dépendance, niveau 4;01/03/2017
7262;20Z02T;0;0;484,33;0;0;0;;;Toxicomanies non éthyliques avec dépendance, très courte durée;01/03/2017
7263;20Z031;0;3;670,21;0;0;108,18;;;Abus de drogues non éthyliques sans dépendance, niveau 1;01/03/2017
7264;20Z032;0;11;1945,88;0;0;78,87;;;Abus de drogues non éthyliques sans dépendance, niveau 2;01/03/2017
7265;20Z033;0;25;3050,11;0;0;260,51;;;Abus de drogues non éthyliques sans dépendance, niveau 3;01/03/2017
7266;20Z034;0;0;4016,06;0;0;0;;;Abus de drogues non éthyliques sans dépendance, niveau 4;01/03/2017
7267;20Z041;4;19;2359,15;0;486,19;122;;;Ethylisme avec dépendance, niveau 1;01/03/2017
7268;20Z042;5;26;3213,13;0;284,66;142,52;;;Ethylisme avec dépendance, niveau 2;01/03/2017
7269;20Z043;0;35;4766,5;0;0;126,6;;;Ethylisme avec dépendance, niveau 3;01/03/2017
7270;20Z044;9;52;6918,75;0;358,71;255,91;;;Ethylisme avec dépendance, niveau 4;01/03/2017
7271;20Z04T;0;0;414,4;0;0;0;;;Ethylisme avec dépendance, très courte durée;01/03/2017
7272;20Z051;0;0;593,89;0;0;0;;;Ethylisme aigu, niveau 1;01/03/2017
7273;20Z052;0;15;2601,52;0;0;130,65;;;Ethylisme aigu, niveau 2;01/03/2017
7274;20Z053;0;25;3908;0;0;250,27;;;Ethylisme aigu, niveau 3;01/03/2017
7275;20Z054;0;30;5883,04;0;0;242,14;;;Ethylisme aigu, niveau 4;01/03/2017
7276;20Z061;0;16;2478,13;0;0;93,83;;;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 1;01/03/2017
7277;20Z062;4;33;5418,25;0;1960,08;74,05;;;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 2;01/03/2017
7278;20Z063;7;65;8018,96;0;577,94;67,64;;;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 3;01/03/2017
7279;20Z064;11;101;10453,98;0;270,56;233,8;;;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 4;01/03/2017
7280;20Z06T;0;0;529,38;0;0;0;;;Troubles mentaux organiques induits par l'alcool ou d'autres substances, très courte durée;01/03/2017
7281;20Z041;0;19;4572,94;0;0;236,48;;;Ethylisme avec dépendance, niveau 1;01/03/2017
7282;20Z042;0;26;6228,29;0;0;276,27;;;Ethylisme avec dépendance, niveau 2;01/03/2017
7283;20Z043;0;35;9239,31;0;0;245,41;;;Ethylisme avec dépendance, niveau 3;01/03/2017
7284;20Z044;0;52;13411,2;0;0;496,05;;;Ethylisme avec dépendance, niveau 4;01/03/2017
7285;20Z021;0;18;5165,38;0;0;245,82;;;Toxicomanies non éthyliques avec dépendance, niveau 1;01/03/2017
7286;20Z022;0;27;7377,75;0;0;429,7;;;Toxicomanies non éthyliques avec dépendance, niveau 2;01/03/2017
7287;20Z023;0;33;11438,72;0;0;645,03;;;Toxicomanies non éthyliques avec dépendance, niveau 3;01/03/2017
7288;20Z024;0;0;15049,2;0;0;0;;;Toxicomanies non éthyliques avec dépendance, niveau 4;01/03/2017
7415;21C041;0;4;2069,38;0;0;204,02;;;Interventions sur la main ou le poignet à la suite de blessures, niveau 1;01/03/2017
7416;21C042;0;18;6134,8;0;0;159,23;;;Interventions sur la main ou le poignet à la suite de blessures, niveau 2;01/03/2017
7417;21C043;8;45;10434,09;0;716,55;612,53;;;Interventions sur la main ou le poignet à la suite de blessures, niveau 3;01/03/2017
7418;21C044;0;0;20627,44;0;0;0;;;Interventions sur la main ou le poignet à la suite de blessures, niveau 4;01/03/2017
7419;21C04J;0;0;2069,38;0;0;0;;;Interventions sur la main ou le poignet à la suite de blessures, en ambulatoire;01/03/2017
7420;21C051;0;7;2329,23;0;0;220,24;;;Autres interventions pour blessures ou complications d'acte, niveau 1;01/03/2017
7421;21C052;0;17;5175,14;0;0;210,03;;;Autres interventions pour blessures ou complications d'acte, niveau 2;01/03/2017
7422;21C053;0;32;8601,69;0;0;204,28;;;Autres interventions pour blessures ou complications d'acte, niveau 3;01/03/2017
7423;21C054;13;80;18406,97;0;817,11;464,49;;;Autres interventions pour blessures ou complications d'acte, niveau 4;01/03/2017
7424;21C05J;0;0;2329,23;0;0;0;;;Autres interventions pour blessures ou complications d'acte, en ambulatoire;01/03/2017
7426;21C061;0;4;2045,81;0;0;176,4;;;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 1;01/03/2017
7427;21C062;0;29;9313,62;0;0;108,35;;;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 2;01/03/2017
7428;21C063;9;71;13864,4;0;606,77;292,85;;;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 3;01/03/2017
7429;21C064;14;103;23235,63;0;694,17;418,98;;;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, niveau 4;01/03/2017
7430;21C06J;0;0;2045,81;0;0;0;;;Greffes de peau ou parages de plaies pour lésions autres que des brûlures, en ambulatoire;01/03/2017
7563;21K02J;0;0;875,48;0;0;0;;;Traumatismes, allergies et empoisonnements sans acte opératoire, avec anesthésie, en ambulatoire;01/03/2017
7564;21M021;0;9;1964,46;0;0;187,91;;;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 1;01/03/2017
7565;21M022;0;17;3467,75;0;0;337,77;;;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 2;01/03/2017
7566;21M023;0;18;4922,99;0;0;382,48;;;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 3;01/03/2017
7567;21M024;0;0;8381,52;0;0;0;;;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 4;01/03/2017
7568;21M041;0;3;708,2;0;0;425,19;;;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 1;01/03/2017
7569;21M042;0;0;1756,39;0;0;0;;;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 2;01/03/2017
7570;21M043;0;0;2618,78;0;0;0;;;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 3;01/03/2017
7571;21M044;0;0;4576,57;0;0;0;;;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 4;01/03/2017
7572;21M051;0;4;1187,3;0;0;108,25;;;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 1;01/03/2017
7573;21M052;0;10;2181,62;0;0;65,15;;;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 2;01/03/2017
7574;21M053;0;18;2702,8;0;0;230,84;;;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 3;01/03/2017
7575;21M054;0;0;4845,97;0;0;0;;;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 4;01/03/2017
7576;21M061;0;3;833,54;0;0;635,68;;;Traumatismes imprécis, âge inférieur à 18 ans, niveau 1;01/03/2017
7577;21M062;0;0;2576,22;0;0;0;;;Traumatismes imprécis, âge inférieur à 18 ans, niveau 2;01/03/2017
7578;21M063;0;0;3787,52;0;0;0;;;Traumatismes imprécis, âge inférieur à 18 ans, niveau 3;01/03/2017
7579;21M064;0;0;6619,09;0;0;0;;;Traumatismes imprécis, âge inférieur à 18 ans, niveau 4;01/03/2017
7580;21M071;0;7;1503,71;0;0;134,02;;;Traumatismes imprécis, âge supérieur à 17 ans, niveau 1;01/03/2017
7581;21M072;0;14;2816,65;0;0;112,72;;;Traumatismes imprécis, âge supérieur à 17 ans, niveau 2;01/03/2017
7582;21M073;0;24;3943,89;0;0;126,99;;;Traumatismes imprécis, âge supérieur à 17 ans, niveau 3;01/03/2017
7583;21M074;0;47;6864,59;0;0;287,29;;;Traumatismes imprécis, âge supérieur à 17 ans, niveau 4;01/03/2017
7584;21M101;0;4;1011,32;0;0;151,95;;;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 1;01/03/2017
7585;21M102;0;10;2248,7;0;0;122,34;;;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 2;01/03/2017
7586;21M103;0;21;3594,44;0;0;204,46;;;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 3;01/03/2017
7587;21M104;0;42;7888,16;0;0;325,98;;;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 4;01/03/2017
7588;21M111;0;5;1441,38;0;0;147,53;;;Effets toxiques des autres substances chimiques, niveau 1;01/03/2017
7589;21M112;0;14;2769,19;0;0;165,9;;;Effets toxiques des autres substances chimiques, niveau 2;01/03/2017
7590;21M113;0;20;4187,72;0;0;148,26;;;Effets toxiques des autres substances chimiques, niveau 3;01/03/2017
7591;21M114;0;44;7746,07;0;0;270,21;;;Effets toxiques des autres substances chimiques, niveau 4;01/03/2017
7592;21M121;0;0;603,09;0;0;0;;;Autres effets toxiques, niveau 1;01/03/2017
7593;21M122;0;9;1671,31;0;0;72,95;;;Autres effets toxiques, niveau 2;01/03/2017
7594;21M123;0;21;2546,7;0;0;199,08;;;Autres effets toxiques, niveau 3;01/03/2017
7595;21M124;0;0;4416,32;0;0;0;;;Autres effets toxiques, niveau 4;01/03/2017
7596;21M131;0;6;1224,61;0;0;152,48;;;Maltraitance, niveau 1;01/03/2017
7597;21M132;0;19;4402,14;0;0;92,72;;;Maltraitance, niveau 2;01/03/2017
7598;21M133;7;39;6256,48;0;412,08;289,29;;;Maltraitance, niveau 3;01/03/2017
7599;21M134;0;0;11412,54;0;0;0;;;Maltraitance, niveau 4;01/03/2017
7600;21M141;0;5;1295,12;0;0;151,97;;;Autres traumatismes et effets nocifs autres que les intoxications, niveau 1;01/03/2017
7601;21M142;0;12;2767,51;0;0;142,89;;;Autres traumatismes et effets nocifs autres que les intoxications, niveau 2;01/03/2017
7602;21M143;0;28;5395,03;0;0;131,13;;;Autres traumatismes et effets nocifs autres que les intoxications, niveau 3;01/03/2017
7603;21M144;6;57;9197,75;0;2535,15;340,93;;;Autres traumatismes et effets nocifs autres que les intoxications, niveau 4;01/03/2017
7604;21M151;0;6;1714,18;0;0;302,06;;;Rejets de greffe, niveau 1;01/03/2017
7605;21M152;0;18;7479,7;0;0;235,15;;;Rejets de greffe, niveau 2;01/03/2017
7606;21M153;5;50;15004,65;0;5016,63;373,84;;;Rejets de greffe, niveau 3;01/03/2017
7607;21M154;8;77;25098,4;0;2243,06;545,97;;;Rejets de greffe, niveau 4;01/03/2017
7608;21M15T;0;0;668,92;0;0;0;;;Rejets de greffe, très courte durée;01/03/2017
7609;21M161;0;6;1561,43;0;0;164,08;;;Autres complications iatrogéniques non classées ailleurs, niveau 1;01/03/2017
7610;21M162;0;13;3214,48;0;0;148,31;;;Autres complications iatrogéniques non classées ailleurs, niveau 2;01/03/2017
7611;21M163;0;20;4852,97;0;0;124,3;;;Autres complications iatrogéniques non classées ailleurs, niveau 3;01/03/2017
7612;21M164;0;45;7960,51;0;0;409,56;;;Autres complications iatrogéniques non classées ailleurs, niveau 4;01/03/2017
7613;21M16T;0;0;547,64;0;0;0;;;Autres complications iatrogéniques non classées ailleurs, très courte durée;01/03/2017
7614;21M02T;0;0;534,32;0;0;0;;;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, très courte durée;01/03/2017
7615;21M07T;0;0;642,53;0;0;0;;;Traumatismes imprécis, âge supérieur à 17 ans, très courte durée;01/03/2017
7616;21M10T;0;0;544,85;0;0;0;;;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, très courte durée;01/03/2017
7617;21M11T;0;0;613,13;0;0;0;;;Effets toxiques des autres substances chimiques, très courte durée;01/03/2017
7618;21M14T;0;0;622,94;0;0;0;;;Autres traumatismes et effets nocifs autres que les intoxications, très courte durée;01/03/2017
7619;21M04T;0;0;551,17;0;0;0;;;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, très courte durée;01/03/2017
