GHS-NRO;CMD-COD;DCS-MCO;GHM-NRO;GHS-LIB;SEU-BAS;SEU-HAU;GHS-PRI;EXB-FORFAIT;EXB-JOURNALIER;EXH-PRI;DAT-EFFET
7121;19;M;19M184;Autres maladies et troubles mentaux de l'enfance, niveau 4;0;0;7028,08;0;0;0;01/03/2011
7122;19;M;19M18T;Autres maladies et troubles mentaux de l'enfance, très courte durée;0;0;630,24;0;0;0;01/03/2011
7123;19;M;19M191;Troubles de l'humeur, niveau 1;0;9;1645,58;0;0;112,45;01/03/2011
7124;19;M;19M192;Troubles de l'humeur, niveau 2;0;23;3385,96;0;0;95,85;01/03/2011
7125;19;M;19M193;Troubles de l'humeur, niveau 3;0;33;4344,46;0;0;212,82;01/03/2011
7126;19;M;19M194;Troubles de l'humeur, niveau 4;7;38;5408,56;1064,1;0;261,32;01/03/2011
7127;19;M;19M19T;Troubles de l'humeur, très courte durée;0;0;427,45;0;0;0;01/03/2011
7128;19;M;19M201;Autres troubles mentaux, niveau 1;0;9;1964,11;0;0;120,89;01/03/2011
7129;19;M;19M202;Autres troubles mentaux, niveau 2;5;28;4260,96;2296,85;0;133,94;01/03/2011
7130;19;M;19M203;Autres troubles mentaux, niveau 3;0;37;5466,47;0;0;133,97;01/03/2011
7131;19;M;19M204;Autres troubles mentaux, niveau 4;6;47;6806,26;1339,79;0;271,05;01/03/2011
7132;19;M;19M20T;Autres troubles mentaux, très courte durée;0;0;646,85;0;0;0;01/03/2011
7133;19;M;19M21Z;Explorations et surveillance pour maladies et troubles mentaux;0;0;726,31;0;0;0;01/03/2011
7134;19;M;19M22Z;Symptômes et autres recours aux soins de la CMD 19;0;17;2886,66;0;0;313,54;01/03/2011
7135;19;M;19M22T;Symptômes et autres recours aux soins de la CMD 19, très courte durée;0;0;661,15;0;0;0;01/03/2011
7258;20;M;20Z021;Toxicomanies non éthyliques avec dépendance, niveau 1;4;18;2819,02;0;571,7;136,14;01/03/2011
7259;20;M;20Z022;Toxicomanies non éthyliques avec dépendance, niveau 2;5;27;4044,26;1225,24;0;270,92;01/03/2011
7260;20;M;20Z023;Toxicomanies non éthyliques avec dépendance, niveau 3;6;33;6141,29;2097,03;0;346,63;01/03/2011
7261;20;M;20Z024;Toxicomanies non éthyliques avec dépendance, niveau 4;0;0;7998,32;0;0;0;01/03/2011
7262;20;M;20Z02T;Toxicomanies non éthyliques avec dépendance, très courte durée;0;0;532,22;0;0;0;01/03/2011
7263;20;M;20Z031;Abus de drogues non éthyliques sans dépendance, niveau 1;0;0;719,23;0;0;0;01/03/2011
7264;20;M;20Z032;Abus de drogues non éthyliques sans dépendance, niveau 2;0;17;2072,16;0;0;149,37;01/03/2011
7265;20;M;20Z033;Abus de drogues non éthyliques sans dépendance, niveau 3;0;25;3267,16;0;0;243,82;01/03/2011
7266;20;M;20Z034;Abus de drogues non éthyliques sans dépendance, niveau 4;0;0;4255,77;0;0;0;01/03/2011
7267;20;M;20Z041;Ethylisme avec dépendance, niveau 1;4;19;2426,89;0;490,25;130,65;01/03/2011
7268;20;M;20Z042;Ethylisme avec dépendance, niveau 2;5;26;3341,45;914,56;0;195,56;01/03/2011
7269;20;M;20Z043;Ethylisme avec dépendance, niveau 3;6;33;5117,44;1775,99;0;154,85;01/03/2011
7270;20;M;20Z044;Ethylisme avec dépendance, niveau 4;0;43;6665,92;0;0;288,8;01/03/2011
7271;20;M;20Z04T;Ethylisme avec dépendance, très courte durée;0;0;465,89;0;0;0;01/03/2011
7272;20;M;20Z051;Ethylisme aigu, niveau 1;0;0;615,06;0;0;0;01/03/2011
7273;20;M;20Z052;Ethylisme aigu, niveau 2;0;19;2712,49;0;0;195,53;01/03/2011
7274;20;M;20Z053;Ethylisme aigu, niveau 3;0;27;4276,75;0;0;296,7;01/03/2011
7275;20;M;20Z054;Ethylisme aigu, niveau 4;0;30;5570,85;0;0;340,77;01/03/2011
7276;20;M;20Z061;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 1;0;16;2692,74;0;0;100,84;01/03/2011
7277;20;M;20Z062;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 2;4;43;6061,65;3368,91;0;89,7;01/03/2011
7278;20;M;20Z063;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 3;7;65;8647,92;2586,27;0;72,68;01/03/2011
7279;20;M;20Z064;Troubles mentaux organiques induits par l'alcool ou d'autres substances, niveau 4;11;101;11264,52;2616,6;0;208,67;01/03/2011
7280;20;M;20Z06T;Troubles mentaux organiques induits par l'alcool ou d'autres substances, très courte durée;0;0;559,48;0;0;0;01/03/2011
7281;20;M;20Z041;Ethylisme avec dépendance, niveau 1;0;19;4704,24;0;0;253,26;01/03/2011
7282;20;M;20Z042;Ethylisme avec dépendance, niveau 2;0;26;6477,02;0;0;379,07;01/03/2011
7283;20;M;20Z043;Ethylisme avec dépendance, niveau 3;0;33;9919,59;0;0;300,15;01/03/2011
7284;20;M;20Z044;Ethylisme avec dépendance, niveau 4;0;43;12921,14;0;0;559,8;01/03/2011
7285;20;M;20Z021;Toxicomanies non éthyliques avec dépendance, niveau 1;0;18;5464,36;0;0;263,88;01/03/2011
7286;20;M;20Z022;Toxicomanies non éthyliques avec dépendance, niveau 2;0;27;7839,34;0;0;525,15;01/03/2011
7287;20;M;20Z023;Toxicomanies non éthyliques avec dépendance, niveau 3;0;33;11904,21;0;0;671,92;01/03/2011
7288;20;M;20Z024;Toxicomanies non éthyliques avec dépendance, niveau 4;0;0;15503,84;0;0;0;01/03/2011
7406;21;C;21C021;Greffes de peau pour lésions autres que des brûlures, niveau 1;0;5;2009,7;0;0;209,64;01/03/2011
7407;21;C;21C022;Greffes de peau pour lésions autres que des brûlures, niveau 2;0;41;10678,81;0;0;184,14;01/03/2011
7408;21;C;21C023;Greffes de peau pour lésions autres que des brûlures, niveau 3;13;79;17676,31;6997,5;0;417,02;01/03/2011
7409;21;C;21C024;Greffes de peau pour lésions autres que des brûlures, niveau 4;18;107;31787,67;14111,36;0;552,87;01/03/2011
7410;21;C;21C02J;Greffes de peau pour lésions autres que des brûlures, en ambulatoire;0;0;1632,07;0;0;0;01/03/2011
7411;21;C;21C031;Parages de plaies pour lésions autres que des brûlures, niveau 1;4;12;3311,84;0;528,34;136,91;01/03/2011
7412;21;C;21C032;Parages de plaies pour lésions autres que des brûlures, niveau 2;9;60;9883,49;6571,65;0;223,32;01/03/2011
7413;21;C;21C033;Parages de plaies pour lésions autres que des brûlures, niveau 3;15;89;16359,83;6476,34;0;341,02;01/03/2011
7414;21;C;21C034;Parages de plaies pour lésions autres que des brûlures, niveau 4;0;0;29420,22;0;0;0;01/03/2011
7415;21;C;21C041;Interventions sur la main ou le poignet à la suite de blessures, niveau 1;0;6;2356,74;0;0;238,08;01/03/2011
7416;21;C;21C042;Interventions sur la main ou le poignet à la suite de blessures, niveau 2;4;22;7283,76;4927,02;0;207,51;01/03/2011
7417;21;C;21C043;Interventions sur la main ou le poignet à la suite de blessures, niveau 3;8;45;12056,6;4772,84;0;497,9;01/03/2011
7418;21;C;21C044;Interventions sur la main ou le poignet à la suite de blessures, niveau 4;0;0;21681,62;0;0;0;01/03/2011
7419;21;C;21C04J;Interventions sur la main ou le poignet à la suite de blessures, en ambulatoire;0;0;1805,67;0;0;0;01/03/2011
7420;21;C;21C051;Autres interventions pour blessures ou complications d'acte, niveau 1;0;9;2762,34;0;0;201,58;01/03/2011
7421;21;C;21C052;Autres interventions pour blessures ou complications d'acte, niveau 2;0;31;7197,14;0;0;207,28;01/03/2011
7422;21;C;21C053;Autres interventions pour blessures ou complications d'acte, niveau 3;6;52;11549,98;4352,84;0;263,29;01/03/2011
7423;21;C;21C054;Autres interventions pour blessures ou complications d'acte, niveau 4;11;91;21818,36;10268,38;0;449,23;01/03/2011
7424;21;C;21C05J;Autres interventions pour blessures ou complications d'acte, en ambulatoire;0;0;1332,07;0;0;0;01/03/2011
7563;21;C;21K02J;Traumatismes, allergies et empoisonnements sans acte opératoire, avec anesthésie, en ambulatoire;0;0;918,26;0;0;0;01/03/2011
7564;21;M;21M021;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 1;0;9;1724,09;0;0;232,08;01/03/2011
7565;21;M;21M022;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 2;0;17;3580,76;0;0;433,44;01/03/2011
7566;21;M;21M023;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 3;0;18;5083,4;0;0;465,63;01/03/2011
7567;21;M;21M024;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, niveau 4;0;0;8654,62;0;0;0;01/03/2011
7568;21;M;21M041;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 1;0;0;645,83;0;0;0;01/03/2011
7569;21;M;21M042;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 2;0;12;1813,7;0;0;280,52;01/03/2011
7570;21;M;21M043;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 3;0;0;2704,2;0;0;0;01/03/2011
7571;21;M;21M044;Réactions allergiques non classées ailleurs, âge inférieur à 18 ans, niveau 4;0;0;4725,86;0;0;0;01/03/2011
7572;21;M;21M051;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 1;0;0;687,75;0;0;0;01/03/2011
7573;21;M;21M052;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 2;0;14;1930,59;0;0;105,83;01/03/2011
7574;21;M;21M053;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 3;0;23;2883,02;0;0;227,45;01/03/2011
7575;21;M;21M054;Réactions allergiques non classées ailleurs, âge supérieur à 17 ans, niveau 4;0;0;5029,32;0;0;0;01/03/2011
7576;21;C;21M061;Traumatismes imprécis, âge inférieur à 18 ans, niveau 1;0;0;937,82;0;0;0;01/03/2011
7577;21;C;21M062;Traumatismes imprécis, âge inférieur à 18 ans, niveau 2;0;15;2633,28;0;0;313,78;01/03/2011
7578;21;C;21M063;Traumatismes imprécis, âge inférieur à 18 ans, niveau 3;0;0;3926,19;0;0;0;01/03/2011
7579;21;C;21M064;Traumatismes imprécis, âge inférieur à 18 ans, niveau 4;0;0;6861,42;0;0;0;01/03/2011
7580;21;C;21M071;Traumatismes imprécis, âge supérieur à 17 ans, niveau 1;0;7;1258,71;0;0;146,28;01/03/2011
7581;21;C;21M072;Traumatismes imprécis, âge supérieur à 17 ans, niveau 2;0;17;3026,68;0;0;115,75;01/03/2011
7582;21;C;21M073;Traumatismes imprécis, âge supérieur à 17 ans, niveau 3;0;26;4068,4;0;0;144,83;01/03/2011
7583;21;C;21M074;Traumatismes imprécis, âge supérieur à 17 ans, niveau 4;0;47;7109,8;0;0;282,97;01/03/2011
7584;21;M;21M101;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 1;0;6;1069,99;0;0;142,22;01/03/2011
7585;21;M;21M102;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 2;0;14;2367,73;0;0;127,68;01/03/2011
7586;21;M;21M103;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 3;0;25;3772,2;0;0;244,64;01/03/2011
7587;21;M;21M104;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, niveau 4;0;44;8420,44;0;0;354,05;01/03/2011
7588;21;M;21M111;Effets toxiques des autres substances chimiques, niveau 1;0;7;1134,25;0;0;126,79;01/03/2011
7589;21;M;21M112;Effets toxiques des autres substances chimiques, niveau 2;0;19;2971,62;0;0;104,22;01/03/2011
7590;21;M;21M113;Effets toxiques des autres substances chimiques, niveau 3;0;33;4430,65;0;0;247,53;01/03/2011
7591;21;M;21M114;Effets toxiques des autres substances chimiques, niveau 4;0;44;7743,01;0;0;329,58;01/03/2011
7592;21;M;21M121;Autres effets toxiques, niveau 1;0;0;636,99;0;0;0;01/03/2011
7593;21;M;21M122;Autres effets toxiques, niveau 2;0;18;1788,82;0;0;181,76;01/03/2011
7594;21;M;21M123;Autres effets toxiques, niveau 3;0;21;2667,11;0;0;238,13;01/03/2011
7595;21;M;21M124;Autres effets toxiques, niveau 4;0;0;4661,04;0;0;0;01/03/2011
7596;21;M;21M131;Maltraitance, niveau 1;2;7;1604,93;0;601,85;138,2;01/03/2011
7597;21;M;21M132;Maltraitance, niveau 2;0;28;4507,15;0;0;201,18;01/03/2011
7598;21;M;21M133;Maltraitance, niveau 3;7;39;6720,12;2212,97;0;319,54;01/03/2011
7599;21;M;21M134;Maltraitance, niveau 4;0;0;11744,07;0;0;0;01/03/2011
7600;21;M;21M141;Autres traumatismes et effets nocifs autres que les intoxications, niveau 1;0;7;1257,81;0;0;153,34;01/03/2011
7601;21;M;21M142;Autres traumatismes et effets nocifs autres que les intoxications, niveau 2;0;18;2944,58;0;0;226,28;01/03/2011
7602;21;M;21M143;Autres traumatismes et effets nocifs autres que les intoxications, niveau 3;0;28;5700,79;0;0;202,78;01/03/2011
7603;21;M;21M144;Autres traumatismes et effets nocifs autres que les intoxications, niveau 4;8;49;9959,11;4258,32;0;377,57;01/03/2011
7604;21;M;21M151;Rejets de greffe, niveau 1;2;8;2029,1;0;670,89;301,12;01/03/2011
7605;21;M;21M152;Rejets de greffe, niveau 2;0;28;8051,55;0;0;352,61;01/03/2011
7606;21;M;21M153;Rejets de greffe, niveau 3;5;50;17117,47;9065,92;0;319,89;01/03/2011
7607;21;M;21M154;Rejets de greffe, niveau 4;14;90;29913,11;12795,64;0;622,63;01/03/2011
7608;21;M;21M15T;Rejets de greffe, très courte durée;0;0;687,31;0;0;0;01/03/2011
7609;21;M;21M161;Autres complications iatrogéniques non classées ailleurs, niveau 1;0;9;1642,94;0;0;157,74;01/03/2011
7610;21;M;21M162;Autres complications iatrogéniques non classées ailleurs, niveau 2;0;20;3378,13;0;0;167,6;01/03/2011
7611;21;M;21M163;Autres complications iatrogéniques non classées ailleurs, niveau 3;0;30;5054,1;0;0;294,65;01/03/2011
7612;21;M;21M164;Autres complications iatrogéniques non classées ailleurs, niveau 4;0;45;9473,83;0;0;389,12;01/03/2011
7613;21;M;21M16T;Autres complications iatrogéniques non classées ailleurs, très courte durée;0;0;563,21;0;0;0;01/03/2011
7614;21;M;21M02T;Effets toxiques des médicaments et substances biologiques, âge inférieur à 18 ans, très courte durée;0;0;551,73;0;0;0;01/03/2011
7615;21;C;21M07T;Traumatismes imprécis, âge supérieur à 17 ans, très courte durée;0;0;664,22;0;0;0;01/03/2011
7616;21;M;21M10T;Effets toxiques des médicaments et substances biologiques, âge supérieur à 17 ans, très courte durée;0;0;566,26;0;0;0;01/03/2011
7617;21;M;21M11T;Effets toxiques des autres substances chimiques, très courte durée;0;0;637,89;0;0;0;01/03/2011
7618;21;M;21M14T;Autres traumatismes et effets nocifs autres que les intoxications, très courte durée;0;0;664,29;0;0;0;01/03/2011
7802;22;C;22C021;Brûlures non étendues avec greffe cutanée, niveau 1;3;26;8838,43;0;2239,75;340,57;01/03/2011
7803;22;C;22C022;Brûlures non étendues avec greffe cutanée, niveau 2;8;65;23464,75;14626,32;0;278,47;01/03/2011
7804;22;C;22C023;Brûlures non étendues avec greffe cutanée, niveau 3;14;85;29034,32;5569,57;0;338,86;01/03/2011
7805;22;C;22C024;Brûlures non étendues avec greffe cutanée, niveau 4;24;145;49366,19;20331,87;0;636,47;01/03/2011
7806;22;C;22C031;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 1;0;11;4353,27;0;0;184,49;01/03/2011
7807;22;C;22C032;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 2;5;50;11548,57;7195,3;0;253,28;01/03/2011
7808;22;C;22C033;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 3;10;60;14081,39;2532,82;0;434,02;01/03/2011
7809;22;C;22C034;Brûlures non étendues avec parages de plaie ou autres interventions chirurgicales, niveau 4;0;0;23942,17;0;0;0;01/03/2011
7852;22;C;22K02J;Brûlures sans acte opératoire, avec anesthésie, en ambulatoire;0;0;1028,31;0;0;0;01/03/2011
7853;22;C;22M021;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 1;0;14;3039,57;0;0;115,5;01/03/2011
7854;22;C;22M022;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 2;0;30;4887,6;0;0;208,77;01/03/2011
7855;22;C;22M023;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 3;7;41;7184,11;2296,51;0;229,32;01/03/2011
7856;22;C;22M024;Brûlures et gelures non étendues sans intervention chirurgicale, niveau 4;10;61;11770,38;4586,27;0;359,58;01/03/2011
7857;22;C;22Z021;Brûlures étendues, niveau 1;0;27;16107,63;0;0;418,73;01/03/2011
7858;22;C;22Z022;Brûlures étendues, niveau 2;7;77;37044,07;20936,44;0;573,65;01/03/2011
7859;22;C;22Z023;Brûlures étendues, niveau 3;13;104;62773,83;25729,76;0;420,79;01/03/2011
7860;22;C;22Z024;Brûlures étendues, niveau 4;28;171;90966,53;28192,7;0;993,63;01/03/2011
7861;22;C;22Z03Z;Brûlures avec transfert vers un autre établissement MCO : séjours de moins de 2 jours;0;0;856,43;0;0;0;01/03/2011
7862;22;C;22M02T;Brûlures et gelures non étendues sans intervention chirurgicale, très courte durée;0;0;649,55;0;0;0;01/03/2011
7901;23;C;23C021;Interventions chirurgicales avec autres motifs de recours aux services de santé, niveau 1;0;7;2037,75;0;0;144,13;01/03/2011
7902;23;C;23C022;Interventions chirurgicales avec autres motifs de recours aux services de santé, niveau 2;0;31;6574,39;0;0;136,79;01/03/2011
7903;23;C;23C023;Interventions chirurgicales avec autres motifs de recours aux services de santé, niveau 3;9;55;10548,07;3973,68;0;124,46;01/03/2011
7904;23;C;23C024;Interventions chirurgicales avec autres motifs de recours aux services de santé, niveau 4;11;111;17517,75;6969,68;0;294,87;01/03/2011
7905;23;C;23C02J;Interventions chirurgicales avec autres motifs de recours aux services de santé, en ambulatoire;0;0;822,66;0;0;0;01/03/2011
7959;23;M;23K02Z;Explorations nocturnes et apparentées : séjours de moins de 2 jours;0;0;518,02;0;0;0;01/03/2011
7960;23;M;23K03J;Motifs de recours de la CMD 23 sans acte opératoire, avec anesthésie, en ambulatoire;0;0;700,16;0;0;0;01/03/2011
7961;23;M;23M02T;Rééducation, très courte durée;0;0;277,6;0;0;0;01/03/2011
7962;23;M;23M02Z;Rééducation;3;15;2127,58;0;616,66;261,36;01/03/2011
7963;23;M;23M061;Autres facteurs influant sur l'état de santé, niveau 1;0;8;1449,55;0;0;95,47;01/03/2011
7964;23;M;23M062;Autres facteurs influant sur l'état de santé, niveau 2;0;24;2977,11;0;0;104,5;01/03/2011
7965;23;M;23M063;Autres facteurs influant sur l'état de santé, niveau 3;0;45;5171,66;0;0;115,25;01/03/2011
7966;23;M;23M064;Autres facteurs influant sur l'état de santé, niveau 4;0;64;7361,35;0;0;213,57;01/03/2011
7967;23;M;23M06T;Autres facteurs influant sur l'état de santé, très courte durée;0;0;387,2;0;0;0;01/03/2011
7968;23;M;23M07J;Autres motifs de recours pour infection à VIH, en ambulatoire;0;0;417,88;0;0;0;01/03/2011
7969;23;M;23M08J;Autres motifs de recours chez un patient diabétique, en ambulatoire;0;0;510,66;0;0;0;01/03/2011
7970;23;M;23M091;Chimiothérapie pour affections non tumorales, niveau 1;0;5;890,15;0;0;144,23;01/03/2011
7971;23;M;23M092;Chimiothérapie pour affections non tumorales, niveau 2;0;13;2044,02;0;0;277,02;01/03/2011
7972;23;M;23M093;Chimiothérapie pour affections non tumorales, niveau 3;0;19;4354,82;0;0;204,95;01/03/2011
7973;23;M;23M094;Chimiothérapie pour affections non tumorales, niveau 4;0;28;6199,34;0;0;409,81;01/03/2011
7974;23;M;23M101;Soins de contrôle chirurgicaux, niveau 1;0;9;1268,21;0;0;104,18;01/03/2011
7975;23;M;23M102;Soins de contrôle chirurgicaux, niveau 2;0;19;2465,97;0;0;167,21;01/03/2011
7976;23;M;23M103;Soins de contrôle chirurgicaux, niveau 3;0;26;3752,51;0;0;198,75;01/03/2011
7977;23;M;23M104;Soins de contrôle chirurgicaux, niveau 4;0;34;5342,52;0;0;292,24;01/03/2011
7978;23;M;23M10T;Soins de contrôle chirurgicaux, très courte durée;0;0;357,85;0;0;0;01/03/2011
7979;23;M;23M111;Autres motifs concernant majoritairement la petite enfance, niveau 1;0;5;964,68;0;0;164,77;01/03/2011
7980;23;M;23M112;Autres motifs concernant majoritairement la petite enfance, niveau 2;0;18;3689,16;0;0;134,12;01/03/2011
7981;23;M;23M113;Autres motifs concernant majoritairement la petite enfance, niveau 3;0;37;6237,44;0;0;311,63;01/03/2011
7982;23;M;23M114;Autres motifs concernant majoritairement la petite enfance, niveau 4;0;0;8879,37;0;0;0;01/03/2011
7983;23;M;23M13Z;Désensibilisations nécessitant une hospitalisation;0;0;345,65;0;0;0;01/03/2011
